Date,Competition,Comp_Code,Matchday,Home,Away,Home_Goals,Away_Goals,Venue,Stage,Group,event_id,Team,Opponent,Buts_Pour,Buts_Contre,Resultat,y_target,target_label,home_elo_pre,away_elo_pre,team_elo_pre,h2h_matches_prior,h2h_home_win_rate_prior,h2h_away_win_rate_prior,h2h_draw_rate_prior,team_form_5,team_form_10,team_attack_5,team_defense_5,team_win_rate_before,team_clean_sheet_rate_before,team_ucl_matches_before,team_ucl_win_rate_before,team_rest_days,team_injuries,xg_for_before,xg_against_before,possession_before,bookmaker_prob,is_home,is_away,is_neutral,opponent_form_5,opponent_form_10,opponent_attack_5,opponent_defense_5,opponent_win_rate_before,opponent_clean_sheet_rate_before,opponent_ucl_win_rate_before,opponent_ucl_matches_before,opponent_rest_days,opponent_elo_pre,opponent_injuries,opponent_xg_for_before,opponent_xg_against_before,opponent_possession_before,opponent_bookmaker_prob,elo_diff,form_diff,xg_diff,attack_diff,defense_diff,injuries_diff,possession_diff,ucl_experience_diff,bookmaker_prob_diff,rest_days_diff,h2h_win_rate_diff,h2h_draw_rate
2025-09-14,Ligue 1,FL1,4,Paris Saint-Germain FC,Racing Club de Lens,2,0,Home,REGULAR_SEASON,,7,Paris Saint-Germain FC,Racing Club de Lens,2,0,W,0,Team win,1534.772327276234,1500.0,1534.772327276234,0,0.0,0.0,0.0,3.0,3.0,2.6666666666666665,1.0,1.0,0.6666666666666666,0.0,0.38333333333333336,15.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,34.77232727623391,2.0,0.0,1.1862745098039214,0.48039215686274517,-15.0,0.0,0.0,0.0,11.0,0.0,0.0
2025-09-17,Champions League,CL,1,Paris Saint-Germain FC,Atalanta BC,4,0,Home,LEAGUE_STAGE,,9,Paris Saint-Germain FC,Atalanta BC,4,0,W,0,Team win,1545.5753275828272,1500.0,1545.5753275828272,0,0.0,0.0,0.0,3.0,3.0,2.5,0.75,1.0,0.75,0.0,0.38333333333333336,3.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,45.575327582827185,2.0,0.0,1.0196078431372548,0.7303921568627452,-15.0,0.0,0.0,0.0,-1.0,0.0,0.0
2025-09-22,Ligue 1,FL1,5,Olympique de Marseille,Paris Saint-Germain FC,1,0,Away,REGULAR_SEASON,,11,Paris Saint-Germain FC,Olympique de Marseille,0,1,L,2,Team loss,1500.0,1556.0101785468003,1556.0101785468003,0,0.0,0.0,0.0,3.0,3.0,2.8,0.6,1.0,0.8,1.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,56.01017854680026,2.0,0.0,1.3196078431372547,0.8803921568627452,-15.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-09-27,Ligue 1,FL1,6,Paris Saint-Germain FC,AJ Auxerre,2,0,Home,REGULAR_SEASON,,12,Paris Saint-Germain FC,AJ Auxerre,2,0,W,0,Team win,1542.0922417225204,1500.0,1542.0922417225204,0,0.0,0.0,0.0,2.4,2.5,2.6,0.8,0.8333333333333334,0.6666666666666666,1.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,42.092241722520384,1.4,0.0,1.119607843137255,0.6803921568627451,-15.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-01,Champions League,CL,2,FC Barcelona,Paris Saint-Germain FC,1,2,Away,LEAGUE_STAGE,,15,Paris Saint-Germain FC,FC Barcelona,2,1,W,0,Team win,1500.0,1552.645498528168,1552.645498528168,0,0.0,0.0,0.0,2.4,2.5714285714285716,2.8,0.8,0.8571428571428571,0.7142857142857143,1.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,52.64549852816799,1.4,0.0,1.3196078431372547,0.6803921568627451,-15.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-05,Ligue 1,FL1,7,Lille OSC,Paris Saint-Germain FC,1,1,Away,REGULAR_SEASON,,17,Paris Saint-Germain FC,Lille OSC,1,1,D,1,Draw,1500.0,1562.8409770013056,1562.8409770013056,0,0.0,0.0,0.0,2.4,2.625,2.0,0.4,0.875,0.625,2.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,62.840977001305646,1.4,0.0,0.5196078431372548,1.0803921568627453,-15.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-10-17,Ligue 1,FL1,8,Paris Saint-Germain FC,RC Strasbourg Alsace,3,3,Home,REGULAR_SEASON,,18,Paris Saint-Germain FC,RC Strasbourg Alsace,3,3,D,1,Draw,1560.6938891155246,1500.0,1560.6938891155246,0,0.0,0.0,0.0,2.0,2.4444444444444446,1.8,0.6,0.7777777777777778,0.5555555555555556,2.0,1.0,12.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,60.6938891155246,1.0,0.0,0.3196078431372549,0.8803921568627452,-15.0,0.0,2.0,0.0,8.0,0.0,0.0
2025-10-21,Champions League,CL,3,Bayer 04 Leverkusen,Paris Saint-Germain FC,2,7,Away,LEAGUE_STAGE,,21,Paris Saint-Germain FC,Bayer 04 Leverkusen,7,2,W,0,Team win,1500.0,1558.618663490479,1558.618663490479,0,0.0,0.0,0.0,1.6,2.3,1.6,1.2,0.7,0.5,2.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,58.61866349047909,0.6000000000000001,0.0,0.11960784313725492,0.2803921568627452,-15.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-10-25,Ligue 1,FL1,9,Stade Brestois 29,Paris Saint-Germain FC,0,3,Away,REGULAR_SEASON,,22,Paris Saint-Germain FC,Stade Brestois 29,3,0,W,0,Team win,1500.0,1568.6130411039326,1568.6130411039326,0,0.0,0.0,0.0,2.2,2.3,3.0,1.4,0.7272727272727273,0.45454545454545453,3.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,68.61304110393257,1.2000000000000002,0.0,1.5196078431372548,0.08039215686274526,-15.0,0.0,3.0,0.0,0.0,0.0,0.0
2025-10-29,Ligue 1,FL1,10,FC Lorient,Paris Saint-Germain FC,1,1,Away,REGULAR_SEASON,,24,Paris Saint-Germain FC,FC Lorient,1,1,D,1,Draw,1500.0,1578.2735650359577,1578.2735650359577,0,0.0,0.0,0.0,2.2,2.3,3.2,1.4,0.75,0.5,3.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,78.27356503595774,1.2000000000000002,0.0,1.719607843137255,0.08039215686274526,-15.0,0.0,3.0,0.0,0.0,0.0,0.0
2025-11-01,Ligue 1,FL1,11,Paris Saint-Germain FC,OGC Nice,1,0,Home,REGULAR_SEASON,,26,Paris Saint-Germain FC,OGC Nice,1,0,W,0,Team win,1575.6149205327747,1500.0,1575.6149205327747,0,0.0,0.0,0.0,1.8,2.1,3.0,1.4,0.6923076923076923,0.46153846153846156,3.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,75.6149205327747,0.8,0.0,1.5196078431372548,0.08039215686274526,-15.0,0.0,3.0,0.0,-1.0,0.0,0.0
2025-11-04,Champions League,CL,4,Paris Saint-Germain FC,FC Bayern München,1,2,Home,LEAGUE_STAGE,,27,Paris Saint-Germain FC,FC Bayern München,1,2,L,2,Team loss,1585.0437415456365,1500.0,1585.0437415456365,0,0.0,0.0,0.0,2.2,2.1,3.0,1.2,0.7142857142857143,0.5,3.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,85.04374154563652,1.2000000000000002,0.0,1.5196078431372548,0.2803921568627452,-15.0,0.0,3.0,0.0,-1.0,0.0,0.0
2025-11-09,Ligue 1,FL1,12,Olympique Lyonnais,Paris Saint-Germain FC,2,3,Away,REGULAR_SEASON,,30,Paris Saint-Germain FC,Olympique Lyonnais,3,2,W,0,Team win,1500.0,1570.1637251279797,1570.1637251279797,0,0.0,0.0,0.0,2.0,1.8,2.6,1.0,0.6666666666666666,0.4666666666666667,4.0,0.75,5.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,70.16372512797966,1.0,0.0,1.119607843137255,0.48039215686274517,-15.0,0.0,4.0,0.0,1.0,0.0,0.0
2025-11-22,Ligue 1,FL1,13,Paris Saint-Germain FC,Le Havre AC,3,0,Home,REGULAR_SEASON,,31,Paris Saint-Germain FC,Le Havre AC,3,0,W,0,Team win,1579.7727711245618,1500.0,1579.7727711245618,0,0.0,0.0,0.0,2.0,2.1,1.8,1.0,0.6875,0.4375,4.0,0.75,13.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,79.77277112456181,1.0,0.0,0.3196078431372549,0.48039215686274517,-15.0,0.0,4.0,0.0,9.0,0.0,0.0
2025-11-26,Champions League,CL,5,Paris Saint-Germain FC,Tottenham Hotspur FC,5,3,Home,LEAGUE_STAGE,,34,Paris Saint-Germain FC,Tottenham Hotspur FC,5,3,W,0,Team win,1589.0649349229398,1491.5607746389808,1589.0649349229398,0,0.0,0.0,0.0,2.0,2.1,1.8,1.0,0.7058823529411765,0.47058823529411764,4.0,0.75,4.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,4.0,0.0,0.0,0.38333333333333336,0.0,3.0,1491.5607746389808,0.0,0.0,0.0,0.0,0.0,97.50416028395898,2.0,0.0,0.8,3.0,-15.0,0.0,4.0,0.0,1.0,0.0,0.0
2025-11-29,Ligue 1,FL1,14,AS Monaco FC,Paris Saint-Germain FC,1,0,Away,REGULAR_SEASON,,35,Paris Saint-Germain FC,AS Monaco FC,0,1,L,2,Team loss,1500.0,1597.7829723739003,1597.7829723739003,0,0.0,0.0,0.0,2.4,2.1,2.6,1.4,0.7222222222222222,0.4444444444444444,5.0,0.8,3.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,97.7829723739003,1.4,0.0,1.119607843137255,0.08039215686274526,-15.0,0.0,5.0,0.0,-1.0,0.0,0.0
2025-12-06,Ligue 1,FL1,15,Paris Saint-Germain FC,Stade Rennais FC 1901,5,0,Home,REGULAR_SEASON,,39,Paris Saint-Germain FC,Stade Rennais FC 1901,5,0,W,0,Team win,1582.492102269743,1500.0,1582.492102269743,0,0.0,0.0,0.0,1.8,2.0,2.4,1.6,0.6842105263157895,0.42105263157894735,5.0,0.8,7.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,82.4921022697431,0.8,0.0,0.9196078431372547,-0.11960784313725492,-15.0,0.0,5.0,0.0,3.0,0.0,0.0
2025-12-10,Champions League,CL,6,Athletic Club,Paris Saint-Germain FC,0,0,Away,LEAGUE_STAGE,,40,Paris Saint-Germain FC,Athletic Club,0,0,D,1,Draw,1488.7726115932974,1591.6952851287585,1591.6952851287585,0,0.0,0.0,0.0,2.4,2.2,3.2,1.2,0.7,0.45,5.0,0.8,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,85.0,1488.7726115932974,0.0,0.0,0.0,0.0,0.0,102.92267353546117,2.4,0.0,3.2,0.8,-15.0,0.0,4.0,0.0,-81.0,0.0,0.0
2025-12-13,Ligue 1,FL1,16,FC Metz,Paris Saint-Germain FC,2,3,Away,REGULAR_SEASON,,43,Paris Saint-Germain FC,FC Metz,3,2,W,0,Team win,1500.0,1588.2409219276733,1588.2409219276733,0,0.0,0.0,0.0,2.0,2.0,2.6,0.8,0.6666666666666666,0.47619047619047616,6.0,0.6666666666666666,3.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,88.2409219276733,1.0,0.0,1.119607843137255,0.6803921568627451,-15.0,0.0,6.0,0.0,-1.0,0.0,0.0
2026-01-04,Ligue 1,FL1,17,Paris Saint-Germain FC,Paris FC,2,1,Home,REGULAR_SEASON,,48,Paris Saint-Germain FC,Paris FC,2,1,W,0,Team win,1597.2570717147169,1500.0,1597.2570717147169,0,0.0,0.0,0.0,2.0,2.0,2.6,1.2,0.6818181818181818,0.45454545454545453,6.0,0.6666666666666666,22.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,15.0,0.0,0.0,0.0,0.0,97.25707171471686,1.0,0.0,1.119607843137255,0.2803921568627452,0.0,0.0,6.0,0.0,18.0,0.0,0.0
2026-01-16,Ligue 1,FL1,18,Paris Saint-Germain FC,Lille OSC,3,0,Home,REGULAR_SEASON,,50,Paris Saint-Germain FC,Lille OSC,3,0,W,0,Team win,1605.9830064791868,1502.147087885781,1605.9830064791868,1,0.0,0.0,1.0,2.0,2.2,2.0,0.8,0.6956521739130435,0.43478260869565216,6.0,0.6666666666666666,12.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.38333333333333336,0.0,103.0,1502.147087885781,0.0,0.0,0.0,0.0,0.0,103.83591859340572,1.0,0.0,1.0,0.19999999999999996,-15.0,0.0,6.0,0.0,-91.0,0.0,1.0
2026-01-20,Champions League,CL,7,Sporting Clube de Portugal,Paris Saint-Germain FC,2,1,Away,LEAGUE_STAGE,,53,Paris Saint-Germain FC,Sporting Clube de Portugal,1,2,L,2,Team loss,1500.0,1614.4997366227792,1614.4997366227792,0,0.0,0.0,0.0,2.6,2.2,2.6,0.6,0.7083333333333334,0.4583333333333333,6.0,0.6666666666666666,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,114.49973662277921,1.6,0.0,1.119607843137255,0.8803921568627452,-15.0,0.0,6.0,0.0,0.0,0.0,0.0
2026-01-23,Ligue 1,FL1,19,AJ Auxerre,Paris Saint-Germain FC,0,1,Away,REGULAR_SEASON,,54,Paris Saint-Germain FC,AJ Auxerre,1,0,W,0,Team win,1489.4467431943524,1598.6822675120911,1598.6822675120911,1,0.0,1.0,0.0,2.0,2.2,1.8,1.0,0.68,0.44,7.0,0.5714285714285714,3.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.38333333333333336,0.0,118.0,1489.4467431943524,0.0,0.0,0.0,0.0,0.0,109.23552431773874,2.0,0.0,1.8,1.0,-15.0,0.0,7.0,0.0,-115.0,1.0,0.0
2026-01-28,Champions League,CL,8,Paris Saint-Germain FC,Newcastle United FC,1,1,Home,LEAGUE_STAGE,,57,Paris Saint-Germain FC,Newcastle United FC,1,1,D,1,Draw,1607.0289962635543,1489.1182177969526,1607.0289962635543,0,0.0,0.0,0.0,2.4,2.2,2.0,1.0,0.6923076923076923,0.46153846153846156,7.0,0.5714285714285714,5.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.38333333333333336,0.0,122.0,1489.1182177969526,0.0,0.0,0.0,0.0,0.0,117.91077846660164,2.4,0.0,1.0,1.0,-15.0,0.0,7.0,0.0,-117.0,0.0,0.0
2026-02-01,Ligue 1,FL1,20,RC Strasbourg Alsace,Paris Saint-Germain FC,1,2,Away,REGULAR_SEASON,,59,Paris Saint-Germain FC,RC Strasbourg Alsace,2,1,W,0,Team win,1502.0752256250455,1603.1059699328757,1603.1059699328757,1,0.0,0.0,1.0,2.0,2.0,1.6,0.8,0.6666666666666666,0.4444444444444444,8.0,0.5,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,3.0,3.0,0.0,0.0,0.38333333333333336,0.0,107.0,1502.0752256250455,0.0,0.0,0.0,0.0,0.0,101.03074430783022,1.0,0.0,-1.4,2.2,-15.0,0.0,8.0,0.0,-103.0,0.0,1.0
2026-02-08,Ligue 1,FL1,21,Paris Saint-Germain FC,Olympique de Marseille,5,0,Home,REGULAR_SEASON,,61,Paris Saint-Germain FC,Olympique de Marseille,5,0,W,0,Team win,1611.711630311746,1513.9179368242799,1611.711630311746,1,0.0,1.0,0.0,2.0,2.0,1.6,0.8,0.6785714285714286,0.42857142857142855,8.0,0.5,7.0,15.0,0.0,0.0,0.0,0.0,1,0,0,3.0,3.0,1.0,0.0,1.0,1.0,0.38333333333333336,0.0,139.0,1513.9179368242799,0.0,0.0,0.0,0.0,0.0,97.79369348746604,-1.0,0.0,0.6000000000000001,-0.8,-15.0,0.0,8.0,0.0,-132.0,-1.0,0.0
2026-02-13,Ligue 1,FL1,22,Stade Rennais FC 1901,Paris Saint-Germain FC,3,1,Away,REGULAR_SEASON,,63,Paris Saint-Germain FC,Stade Rennais FC 1901,1,3,L,2,Team loss,1490.7968171409846,1620.4204177651006,1620.4204177651006,1,0.0,1.0,0.0,2.0,2.3,2.0,0.8,0.6896551724137931,0.4482758620689655,8.0,0.5,5.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,5.0,0.0,0.0,0.38333333333333336,0.0,69.0,1490.7968171409846,0.0,0.0,0.0,0.0,0.0,129.62360062411608,2.0,0.0,2.0,4.2,-15.0,0.0,8.0,0.0,-64.0,1.0,0.0
2026-02-17,Champions League,CL,1,AS Monaco FC,Paris Saint-Germain FC,2,3,Away,PLAYOFFS,,64,Paris Saint-Germain FC,AS Monaco FC,3,2,W,0,Team win,1515.2908701041572,1604.1401536805556,1604.1401536805556,1,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.43333333333333335,8.0,0.5,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,3.0,3.0,1.0,0.0,1.0,1.0,0.38333333333333336,0.0,80.0,1515.2908701041572,0.0,0.0,0.0,0.0,0.0,88.84928357639842,-1.0,0.0,1.0,-1.0,-15.0,0.0,8.0,0.0,-76.0,-1.0,0.0
2026-02-21,Ligue 1,FL1,23,Paris Saint-Germain FC,FC Metz,3,0,Home,REGULAR_SEASON,,66,Paris Saint-Germain FC,FC Metz,3,0,W,0,Team win,1613.1365991530004,1490.9838502129564,1613.1365991530004,1,1.0,0.0,0.0,2.0,2.2,2.4,1.4,0.6774193548387096,0.41935483870967744,9.0,0.5555555555555556,4.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,3.0,0.0,0.0,0.38333333333333336,0.0,70.0,1490.9838502129564,0.0,0.0,0.0,0.0,0.0,122.15274894004392,2.0,0.0,0.3999999999999999,1.6,-15.0,0.0,9.0,0.0,-66.0,1.0,0.0
2026-02-25,Champions League,CL,2,Paris Saint-Germain FC,AS Monaco FC,2,2,Home,PLAYOFFS,,68,Paris Saint-Germain FC,AS Monaco FC,2,2,D,1,Draw,1621.0832456840574,1506.2944246317124,1621.0832456840574,2,0.5,0.5,0.0,2.4,2.2,2.8,1.2,0.6875,0.4375,9.0,0.5555555555555556,4.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.5,1.5,1.5,1.5,0.5,0.5,0.0,1.0,8.0,1506.2944246317124,0.0,0.0,0.0,0.0,0.0,114.78882105234493,0.8999999999999999,0.0,1.2999999999999998,0.30000000000000004,-15.0,0.0,8.0,0.0,-4.0,0.0,0.0
2026-02-28,Ligue 1,FL1,24,Le Havre AC,Paris Saint-Germain FC,0,1,Away,REGULAR_SEASON,,69,Paris Saint-Germain FC,Le Havre AC,1,0,W,0,Team win,1490.707836201622,1617.2568047902919,1617.2568047902919,1,0.0,1.0,0.0,2.0,2.0,2.8,1.4,0.6666666666666666,0.42424242424242425,10.0,0.5,3.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,3.0,0.0,0.0,0.38333333333333336,0.0,98.0,1490.707836201622,0.0,0.0,0.0,0.0,0.0,126.54896858866982,2.0,0.0,2.8,1.6,-15.0,0.0,10.0,0.0,-95.0,1.0,0.0
2026-03-06,Ligue 1,FL1,25,Paris Saint-Germain FC,AS Monaco FC,1,3,Home,REGULAR_SEASON,,72,Paris Saint-Germain FC,AS Monaco FC,1,3,L,2,Team loss,1625.0695150547456,1510.120865525478,1625.0695150547456,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,1.4,0.6764705882352942,0.4411764705882353,10.0,0.5,6.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,2.0,9.0,1510.120865525478,0.0,0.0,0.0,0.0,0.0,114.94864952926764,0.6666666666666667,0.0,0.33333333333333326,0.26666666666666683,-15.0,0.0,8.0,0.0,-3.0,0.0,0.3333333333333333
2026-03-11,Champions League,CL,1,Paris Saint-Germain FC,Chelsea FC,5,2,Home,LAST_16,,74,Paris Saint-Germain FC,Chelsea FC,5,2,W,0,Team win,1609.238115900339,1497.0028773537056,1609.238115900339,0,0.0,0.0,0.0,2.0,2.0,2.0,1.4,0.6571428571428571,0.42857142857142855,10.0,0.5,5.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0.5,1.0,1.5,0.0,0.0,0.38333333333333336,0.0,10.0,1497.0028773537056,0.0,0.0,0.0,0.0,0.0,112.23523854663335,1.5,0.0,1.0,0.10000000000000009,-15.0,0.0,10.0,0.0,-5.0,0.0,0.0
2026-03-17,Champions League,CL,2,Chelsea FC,Paris Saint-Germain FC,0,3,Away,LAST_16,,77,Paris Saint-Germain FC,Chelsea FC,3,0,W,0,Team win,1488.749903711941,1617.4910895421035,1617.4910895421035,1,0.0,1.0,0.0,2.0,2.0,2.4,1.4,0.6666666666666666,0.4166666666666667,11.0,0.5454545454545454,6.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,1.0,6.0,1488.749903711941,0.0,0.0,0.0,0.0,0.0,128.74118583016252,1.6666666666666667,0.0,1.0666666666666667,1.2666666666666666,-15.0,0.0,10.0,0.0,0.0,1.0,0.0
2026-03-21,Ligue 1,FL1,27,OGC Nice,Paris Saint-Germain FC,0,4,Away,REGULAR_SEASON,,78,Paris Saint-Germain FC,OGC Nice,4,0,W,0,Team win,1490.5711789871382,1625.237449488128,1625.237449488128,1,0.0,1.0,0.0,2.0,2.2,2.4,1.4,0.6756756756756757,0.43243243243243246,12.0,0.5833333333333334,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.38333333333333336,0.0,140.0,1490.5711789871382,0.0,0.0,0.0,0.0,0.0,134.66627050098987,2.0,0.0,2.4,-0.3999999999999999,-15.0,0.0,12.0,0.0,-136.0,1.0,0.0
2026-04-03,Ligue 1,FL1,28,Paris Saint-Germain FC,Toulouse FC,3,1,Home,REGULAR_SEASON,,79,Paris Saint-Germain FC,Toulouse FC,3,1,W,0,Team win,1632.8059700058138,1488.813372137389,1632.8059700058138,1,1.0,0.0,0.0,2.4,2.2,2.8,1.0,0.6842105263157895,0.4473684210526316,12.0,0.5833333333333334,13.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,3.0,6.0,0.0,0.0,0.38333333333333336,0.0,216.0,1488.813372137389,0.0,0.0,0.0,0.0,0.0,143.9925978684248,2.4,0.0,-0.20000000000000018,5.0,-15.0,0.0,12.0,0.0,-203.0,1.0,0.0
2026-04-08,Champions League,CL,1,Paris Saint-Germain FC,Liverpool FC,2,0,Home,QUARTER_FINALS,,81,Paris Saint-Germain FC,Liverpool FC,2,0,W,0,Team win,1640.0990958404152,1517.545755962759,1640.0990958404152,0,0.0,0.0,0.0,2.4,2.2,3.2,1.2,0.6923076923076923,0.4358974358974359,12.0,0.5833333333333334,5.0,15.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.0,0.5,0.0,0.5,1.0,0.38333333333333336,0.0,90.0,1517.545755962759,0.0,0.0,0.0,0.0,0.0,122.5533398776563,0.3999999999999999,0.0,2.7,-1.2,-15.0,0.0,12.0,0.0,-85.0,0.0,0.0
2026-04-14,Champions League,CL,2,Liverpool FC,Paris Saint-Germain FC,0,2,Away,QUARTER_FINALS,,83,Paris Saint-Germain FC,Liverpool FC,2,0,W,0,Team win,1509.6113619664086,1648.0334898367655,1648.0334898367655,1,0.0,1.0,0.0,3.0,2.5,3.4,0.6,0.7,0.45,13.0,0.6153846153846154,6.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,6.0,1509.6113619664086,0.0,0.0,0.0,0.0,0.0,138.42212787035692,1.6666666666666667,0.0,3.0666666666666664,0.06666666666666665,-15.0,0.0,12.0,0.0,0.0,1.0,0.0
